country	year	pop	continent	lifeExp	gdpPercap	Continent_meanlifeExp	minLifeExp	meanlifeexpbyyear
Greece	1962	8448233	Europe	69.51	6017.190733	72.3071797023517	65.86	68.4595697870354
Greece	1967	8716441	Europe	71	8513.097016	72.3071797023517	65.86	69.5496344792575
Greece	1972	8888628	Europe	72.34	12724.82957	72.3071797023517	65.86	70.4688363824576
Greece	1977	9308479	Europe	73.68	14195.52428	72.3071797023517	65.86	71.539885324365
Greece	1982	9786480	Europe	75.24	15268.42089	72.3071797023517	65.86	72.5624715394946
Greece	1987	9974490	Europe	76.67	16120.52839	72.3071797023517	65.86	73.4471687527794
Greece	1992	10325429	Europe	77.03	17541.49634	72.3071797023517	65.86	74.4427325214626
Greece	1997	10502372	Europe	77.869	18747.69814	72.3071797023517	65.86	75.7084874192255
Greece	2002	10603863	Europe	78.256	22514.2548	72.3071797023517	65.86	77.0223200752147
Greece	2007	10706290	Europe	79.483	27538.41188	72.3071797023517	65.86	77.890570810699
Italy	1952	47666000	Europe	65.94	4931.404155	72.3071797023517	65.94	64.9053961792257
Italy	1957	49182000	Europe	67.81	6248.656232	72.3071797023517	65.94	66.8936447278967
Italy	1962	50843200	Europe	69.24	8243.58234	72.3071797023517	65.94	68.4595697870354
Italy	1967	52667100	Europe	71.06	10022.40131	72.3071797023517	65.94	69.5496344792575
Italy	1972	54365564	Europe	72.19	12269.27378	72.3071797023517	65.94	70.4688363824576
Italy	1977	56059245	Europe	73.48	14255.98475	72.3071797023517	65.94	71.539885324365
Italy	1982	56535636	Europe	74.98	16537.4835	72.3071797023517	65.94	72.5624715394946
Italy	1987	56729703	Europe	76.42	19207.23482	72.3071797023517	65.94	73.4471687527794
Italy	1992	56840847	Europe	77.44	22013.64486	72.3071797023517	65.94	74.4427325214626
Italy	1997	57479469	Europe	78.82	24675.02446	72.3071797023517	65.94	75.7084874192255
Italy	2002	57926999	Europe	80.24	27968.09817	72.3071797023517	65.94	77.0223200752147
Italy	2007	58147733	Europe	80.546	28569.7197	72.3071797023517	65.94	77.890570810699
Finland	1952	4090500	Europe	66.55	6424.519071	72.3071797023517	66.55	64.9053961792257
Finland	1957	4324000	Europe	67.49	7545.415386	72.3071797023517	66.55	66.8936447278967
Finland	1962	4491443	Europe	68.75	9371.842561	72.3071797023517	66.55	68.4595697870354
Finland	1967	4605744	Europe	69.83	10921.63626	72.3071797023517	66.55	69.5496344792575
Finland	1972	4639657	Europe	70.87	14358.8759	72.3071797023517	66.55	70.4688363824576
Finland	1977	4738902	Europe	72.52	15605.42283	72.3071797023517	66.55	71.539885324365
Finland	1982	4826933	Europe	74.55	18533.15761	72.3071797023517	66.55	72.5624715394946
Finland	1987	4931729	Europe	74.83	21141.01223	72.3071797023517	66.55	73.4471687527794
Finland	1992	5041039	Europe	75.7	20647.16499	72.3071797023517	66.55	74.4427325214626
Finland	1997	5134406	Europe	77.13	23723.9502	72.3071797023517	66.55	75.7084874192255
Finland	2002	5193039	Europe	78.37	28204.59057	72.3071797023517	66.55	77.0223200752147
Finland	2007	5238460	Europe	79.313	33207.0844	72.3071797023517	66.55	77.890570810699
Austria	1952	6927772	Europe	66.8	6137.076492	72.3071797023517	66.8	64.9053961792257
Austria	1957	6965860	Europe	67.48	8842.59803	72.3071797023517	66.8	66.8936447278967
Austria	1962	7129864	Europe	69.54	10750.72111	72.3071797023517	66.8	68.4595697870354
Austria	1967	7376998	Europe	70.14	12834.6024	72.3071797023517	66.8	69.5496344792575
Austria	1972	7544201	Europe	70.63	16661.6256	72.3071797023517	66.8	70.4688363824576
Austria	1977	7568430	Europe	72.17	19749.4223	72.3071797023517	66.8	71.539885324365
Austria	1982	7574613	Europe	73.18	21597.08362	72.3071797023517	66.8	72.5624715394946
Austria	1987	7578903	Europe	74.94	23687.82607	72.3071797023517	66.8	73.4471687527794
Austria	1992	7914969	Europe	76.04	27042.01868	72.3071797023517	66.8	74.4427325214626
Austria	1997	8069876	Europe	77.51	29095.92066	72.3071797023517	66.8	75.7084874192255
Austria	2002	8148312	Europe	78.98	32417.60769	72.3071797023517	66.8	77.0223200752147
Austria	2007	8199783	Europe	79.829	36126.4927	72.3071797023517	66.8	77.890570810699
Czech Republic	1952	9125183	Europe	66.87	6876.14025	72.3071797023517	66.87	64.9053961792257
Czech Republic	1957	9513758	Europe	69.03	8256.343918	72.3071797023517	66.87	66.8936447278967
Czech Republic	1962	9620282	Europe	69.9	10136.86713	72.3071797023517	66.87	68.4595697870354
Czech Republic	1967	9835109	Europe	70.38	11399.44489	72.3071797023517	66.87	69.5496344792575
Czech Republic	1972	9862158	Europe	70.29	13108.4536	72.3071797023517	66.87	70.4688363824576
Czech Republic	1977	10161915	Europe	70.71	14800.16062	72.3071797023517	66.87	71.539885324365
Czech Republic	1982	10303704	Europe	70.96	15377.22855	72.3071797023517	66.87	72.5624715394946
Czech Republic	1987	10311597	Europe	71.58	16310.4434	72.3071797023517	66.87	73.4471687527794
Czech Republic	1992	10315702	Europe	72.4	14297.02122	72.3071797023517	66.87	74.4427325214626
Czech Republic	1997	10300707	Europe	74.01	16048.51424	72.3071797023517	66.87	75.7084874192255
Czech Republic	2002	10256295	Europe	75.51	17596.21022	72.3071797023517	66.87	77.0223200752147
Czech Republic	2007	10228744	Europe	76.486	22833.30851	72.3071797023517	66.87	77.890570810699
Ireland	1952	2952156	Europe	66.91	5210.280328	72.3071797023517	66.91	64.9053961792257
Ireland	1957	2878220	Europe	68.9	5599.077872	72.3071797023517	66.91	66.8936447278967
Ireland	1962	2830000	Europe	70.29	6631.597314	72.3071797023517	66.91	68.4595697870354
Ireland	1967	2900100	Europe	71.08	7655.568963	72.3071797023517	66.91	69.5496344792575
Ireland	1972	3024400	Europe	71.28	9530.772896	72.3071797023517	66.91	70.4688363824576
Ireland	1977	3271900	Europe	72.03	11150.98113	72.3071797023517	66.91	71.539885324365
Ireland	1982	3480000	Europe	73.1	12618.32141	72.3071797023517	66.91	72.5624715394946
Ireland	1987	3539900	Europe	74.36	13872.86652	72.3071797023517	66.91	73.4471687527794
Ireland	1992	3557761	Europe	75.467	17558.81555	72.3071797023517	66.91	74.4427325214626
Ireland	1997	3667233	Europe	76.122	24521.94713	72.3071797023517	66.91	75.7084874192255
Ireland	2002	3879155	Europe	77.783	34077.04939	72.3071797023517	66.91	77.0223200752147
Ireland	2007	4109086	Europe	78.885	40675.99635	72.3071797023517	66.91	77.890570810699
France	1952	42459667	Europe	67.41	7029.809327	72.3071797023517	67.41	64.9053961792257
France	1957	44310863	Europe	68.93	8662.834898	72.3071797023517	67.41	66.8936447278967
France	1962	47124000	Europe	70.51	10560.48553	72.3071797023517	67.41	68.4595697870354
France	1967	49569000	Europe	71.55	12999.91766	72.3071797023517	67.41	69.5496344792575
France	1972	51732000	Europe	72.38	16107.19171	72.3071797023517	67.41	70.4688363824576
France	1977	53165019	Europe	73.83	18292.63514	72.3071797023517	67.41	71.539885324365
France	1982	54433565	Europe	74.89	20293.89746	72.3071797023517	67.41	72.5624715394946
France	1987	55630100	Europe	76.34	22066.44214	72.3071797023517	67.41	73.4471687527794
France	1992	57374179	Europe	77.46	24703.79615	72.3071797023517	67.41	74.4427325214626
France	1997	58623428	Europe	78.64	25889.78487	72.3071797023517	67.41	75.7084874192255
France	2002	59925035	Europe	79.59	28926.03234	72.3071797023517	67.41	77.0223200752147
France	2007	61083916	Europe	80.657	30470.0167	72.3071797023517	67.41	77.890570810699
Germany	1952	69145952	Europe	67.5	7144.114393	72.3071797023517	67.5	64.9053961792257
Germany	1957	71019069	Europe	69.1	10187.82665	72.3071797023517	67.5	66.8936447278967
Germany	1962	73739117	Europe	70.3	12902.46291	72.3071797023517	67.5	68.4595697870354
Germany	1967	76368453	Europe	70.8	14745.62561	72.3071797023517	67.5	69.5496344792575
Germany	1972	78717088	Europe	71	18016.18027	72.3071797023517	67.5	70.4688363824576
Germany	1977	78160773	Europe	72.5	20512.92123	72.3071797023517	67.5	71.539885324365
Germany	1982	78335266	Europe	73.8	22031.53274	72.3071797023517	67.5	72.5624715394946
Germany	1987	77718298	Europe	74.847	24639.18566	72.3071797023517	67.5	73.4471687527794
Germany	1992	80597764	Europe	76.07	26505.30317	72.3071797023517	67.5	74.4427325214626
Germany	1997	82011073	Europe	77.34	27788.88416	72.3071797023517	67.5	75.7084874192255
Germany	2002	82350671	Europe	78.67	30035.80198	72.3071797023517	67.5	77.0223200752147
Germany	2007	82400996	Europe	79.406	32170.37442	72.3071797023517	67.5	77.890570810699
Belgium	1952	8730405	Europe	68	8343.105127	72.3071797023517	68	64.9053961792257
Belgium	1957	8989111	Europe	69.24	9714.960623	72.3071797023517	68	66.8936447278967
Belgium	1962	9218400	Europe	70.25	10991.20676	72.3071797023517	68	68.4595697870354
Belgium	1967	9556500	Europe	70.94	13149.04119	72.3071797023517	68	69.5496344792575
Belgium	1972	9709100	Europe	71.44	16672.14356	72.3071797023517	68	70.4688363824576
Belgium	1977	9821800	Europe	72.8	19117.97448	72.3071797023517	68	71.539885324365
Belgium	1982	9856303	Europe	73.93	20979.84589	72.3071797023517	68	72.5624715394946
Belgium	1987	9870200	Europe	75.35	22525.56308	72.3071797023517	68	73.4471687527794
Belgium	1992	10045622	Europe	76.46	25575.57069	72.3071797023517	68	74.4427325214626
Belgium	1997	10199787	Europe	77.53	27561.19663	72.3071797023517	68	75.7084874192255
Belgium	2002	10311970	Europe	78.32	30485.88375	72.3071797023517	68	77.0223200752147
Belgium	2007	10392226	Europe	79.441	33692.60508	72.3071797023517	68	77.890570810699
United Kingdom	1952	50430000	Europe	69.18	9979.508487	72.3071797023517	69.18	64.9053961792257
United Kingdom	1957	51430000	Europe	70.42	11283.17795	72.3071797023517	69.18	66.8936447278967
United Kingdom	1962	53292000	Europe	70.76	12477.17707	72.3071797023517	69.18	68.4595697870354
United Kingdom	1967	54959000	Europe	71.36	14142.85089	72.3071797023517	69.18	69.5496344792575
United Kingdom	1972	56079000	Europe	72.01	15895.11641	72.3071797023517	69.18	70.4688363824576
United Kingdom	1977	56179000	Europe	72.76	17428.74846	72.3071797023517	69.18	71.539885324365
United Kingdom	1982	56339704	Europe	74.04	18232.42452	72.3071797023517	69.18	72.5624715394946
United Kingdom	1987	56981620	Europe	75.007	21664.78767	72.3071797023517	69.18	73.4471687527794
United Kingdom	1992	57866349	Europe	76.42	22705.09254	72.3071797023517	69.18	74.4427325214626
United Kingdom	1997	58808266	Europe	77.218	26074.53136	72.3071797023517	69.18	75.7084874192255
United Kingdom	2002	59912431	Europe	78.471	29478.99919	72.3071797023517	69.18	77.0223200752147
United Kingdom	2007	60776238	Europe	79.425	33203.26128	72.3071797023517	69.18	77.890570810699
Switzerland	1952	4815000	Europe	69.62	14734.23275	72.3071797023517	69.62	64.9053961792257
Switzerland	1957	5126000	Europe	70.56	17909.48973	72.3071797023517	69.62	66.8936447278967
Switzerland	1962	5666000	Europe	71.32	20431.0927	72.3071797023517	69.62	68.4595697870354
Switzerland	1967	6063000	Europe	72.77	22966.14432	72.3071797023517	69.62	69.5496344792575
Switzerland	1972	6401400	Europe	73.78	27195.11304	72.3071797023517	69.62	70.4688363824576
Switzerland	1977	6316424	Europe	75.39	26982.29052	72.3071797023517	69.62	71.539885324365
Switzerland	1982	6468126	Europe	76.21	28397.71512	72.3071797023517	69.62	72.5624715394946
Switzerland	1987	6649942	Europe	77.41	30281.70459	72.3071797023517	69.62	73.4471687527794
Switzerland	1992	6995447	Europe	78.03	31871.5303	72.3071797023517	69.62	74.4427325214626
Switzerland	1997	7193761	Europe	79.37	32135.32301	72.3071797023517	69.62	75.7084874192255
Switzerland	2002	7361757	Europe	80.62	34480.95771	72.3071797023517	69.62	77.0223200752147
Switzerland	2007	7554661	Europe	81.701	37506.41907	72.3071797023517	69.62	77.890570810699
Denmark	1952	4334000	Europe	70.78	9692.385245	72.3071797023517	70.78	64.9053961792257
Denmark	1957	4487831	Europe	71.81	11099.65935	72.3071797023517	70.78	66.8936447278967
Denmark	1962	4646899	Europe	72.35	13583.31351	72.3071797023517	70.78	68.4595697870354
Denmark	1967	4838800	Europe	72.96	15937.21123	72.3071797023517	70.78	69.5496344792575
Denmark	1972	4991596	Europe	73.47	18866.20721	72.3071797023517	70.78	70.4688363824576
Denmark	1977	5088419	Europe	74.69	20422.9015	72.3071797023517	70.78	71.539885324365
Denmark	1982	5117810	Europe	74.63	21688.04048	72.3071797023517	70.78	72.5624715394946
Denmark	1987	5127024	Europe	74.8	25116.17581	72.3071797023517	70.78	73.4471687527794
Denmark	1992	5171393	Europe	75.33	26406.73985	72.3071797023517	70.78	74.4427325214626
Denmark	1997	5283663	Europe	76.11	29804.34567	72.3071797023517	70.78	75.7084874192255
Denmark	2002	5374693	Europe	77.18	32166.50006	72.3071797023517	70.78	77.0223200752147
Denmark	2007	5468120	Europe	78.332	35278.41874	72.3071797023517	70.78	77.890570810699
Sweden	1952	7124673	Europe	71.86	8527.844662	72.3071797023517	71.86	64.9053961792257
Sweden	1957	7363802	Europe	72.49	9911.878226	72.3071797023517	71.86	66.8936447278967
Sweden	1962	7561588	Europe	73.37	12329.44192	72.3071797023517	71.86	68.4595697870354
Sweden	1967	7867931	Europe	74.16	15258.29697	72.3071797023517	71.86	69.5496344792575
Sweden	1972	8122293	Europe	74.72	17832.02464	72.3071797023517	71.86	70.4688363824576
Sweden	1977	8251648	Europe	75.44	18855.72521	72.3071797023517	71.86	71.539885324365
Sweden	1982	8325260	Europe	76.42	20667.38125	72.3071797023517	71.86	72.5624715394946
Sweden	1987	8421403	Europe	77.19	23586.92927	72.3071797023517	71.86	73.4471687527794
Sweden	1992	8718867	Europe	78.16	23880.01683	72.3071797023517	71.86	74.4427325214626
Sweden	1997	8897619	Europe	79.39	25266.59499	72.3071797023517	71.86	75.7084874192255
Sweden	2002	8954175	Europe	80.04	29341.63093	72.3071797023517	71.86	77.0223200752147
Sweden	2007	9031088	Europe	80.884	33859.74835	72.3071797023517	71.86	77.890570810699
Netherlands	1952	10381988	Europe	72.13	8941.571858	72.3071797023517	72.13	64.9053961792257
Netherlands	1957	11026383	Europe	72.99	11276.19344	72.3071797023517	72.13	66.8936447278967
Netherlands	1962	11805689	Europe	73.23	12790.84956	72.3071797023517	72.13	68.4595697870354
Netherlands	1967	12596822	Europe	73.82	15363.25136	72.3071797023517	72.13	69.5496344792575
Netherlands	1972	13329874	Europe	73.75	18794.74567	72.3071797023517	72.13	70.4688363824576
Netherlands	1977	13852989	Europe	75.24	21209.0592	72.3071797023517	72.13	71.539885324365
Netherlands	1982	14310401	Europe	76.05	21399.46046	72.3071797023517	72.13	72.5624715394946
Netherlands	1987	14665278	Europe	76.83	23651.32361	72.3071797023517	72.13	73.4471687527794
Netherlands	1992	15174244	Europe	77.42	26790.94961	72.3071797023517	72.13	74.4427325214626
Netherlands	1997	15604464	Europe	78.03	30246.13063	72.3071797023517	72.13	75.7084874192255
Netherlands	2002	16122830	Europe	78.53	33724.75778	72.3071797023517	72.13	77.0223200752147
Netherlands	2007	16570613	Europe	79.762	36797.93332	72.3071797023517	72.13	77.890570810699
Iceland	1952	147962	Europe	72.49	7267.688428	72.3071797023517	72.49	64.9053961792257
Iceland	1957	165110	Europe	73.47	9244.001412	72.3071797023517	72.49	66.8936447278967
Iceland	1962	182053	Europe	73.68	10350.15906	72.3071797023517	72.49	68.4595697870354
Iceland	1967	198676	Europe	73.73	13319.89568	72.3071797023517	72.49	69.5496344792575
Iceland	1972	209275	Europe	74.46	15798.06362	72.3071797023517	72.49	70.4688363824576
Iceland	1977	221823	Europe	76.11	19654.96247	72.3071797023517	72.49	71.539885324365
Iceland	1982	233997	Europe	76.99	23269.6075	72.3071797023517	72.49	72.5624715394946
Iceland	1987	244676	Europe	77.23	26923.20628	72.3071797023517	72.49	73.4471687527794
Iceland	1992	259012	Europe	78.77	25144.39201	72.3071797023517	72.49	74.4427325214626
Iceland	1997	271192	Europe	78.95	28061.09966	72.3071797023517	72.49	75.7084874192255
Iceland	2002	288030	Europe	80.5	31163.20196	72.3071797023517	72.49	77.0223200752147
Iceland	2007	301931	Europe	81.757	36180.78919	72.3071797023517	72.49	77.890570810699
Norway	1952	3327728	Europe	72.67	10095.42172	72.3071797023517	72.67	64.9053961792257
Norway	1957	3491938	Europe	73.44	11653.97304	72.3071797023517	72.67	66.8936447278967
Norway	1962	3638919	Europe	73.47	13450.40151	72.3071797023517	72.67	68.4595697870354
Norway	1967	3786019	Europe	74.08	16361.87647	72.3071797023517	72.67	69.5496344792575
Norway	1972	3933004	Europe	74.34	18965.05551	72.3071797023517	72.67	70.4688363824576
Norway	1977	4043205	Europe	75.37	23311.34939	72.3071797023517	72.67	71.539885324365
Norway	1982	4114787	Europe	75.97	26298.63531	72.3071797023517	72.67	72.5624715394946
Norway	1987	4186147	Europe	75.89	31540.9748	72.3071797023517	72.67	73.4471687527794
Norway	1992	4286357	Europe	77.32	33965.66115	72.3071797023517	72.67	74.4427325214626
Norway	1997	4405672	Europe	78.32	41283.16433	72.3071797023517	72.67	75.7084874192255
Norway	2002	4535591	Europe	79.05	44683.97525	72.3071797023517	72.67	77.0223200752147
Norway	2007	4627926	Europe	80.196	49357.19017	72.3071797023517	72.67	77.890570810699
